1497 10000
879 851 570
656 1078 78
600 533 799
794 292 76
188 241 85
560 755 552
566 1385 426
276 1261 930
189 1267 437
387 225 358
560 774 991
425 1131 83
505 266 242
645 936 730
861 1127 489
1099 1319 511
675 63 952
848 425 609
665 276 591
1319 741 965
1219 1306 713
437 466 51
370 680 251
1327 514 748
674 985 834
610 233 75
304 930 451
568 176 941
710 465 588
705 996 53
259 652 424
1245 265 817
804 225 137
697 164 862
829 754 454
703 664 279
115 1201 4
7 1232 854
1333 1213 130
64 1333 852
574 264 469
1223 511 636
511 233 670
921 795 360
466 490 212
320 1136 288
447 1354 785
1127 80 502
466 914 472
563 745 588
1100 1492 118
325 533 594
1219 368 838
1053 1492 773
710 494 345
1037 566 395
1279 774 841
553 578 695
416 661 945
563 176 919
1095 772 458
119 1261 655
1261 88 13
1192 664 54
486 233 672
710 416 818
70 1100 515
1004 533 100
1166 1005 533
1295 600 656
1026 860 303
22 304 75
600 91 622
365 628 781
1114 494 684
686 927 727
138 1053 105
119 566 69
538 558 51
253 553 934
1077 1456 423
686 276 512
494 1004 801
600 559 163
244 134 684
486 1223 99
1051 1232 413
257 548 401
914 856 396
829 387 189
996 427 135
1423 774 746
552 303 576
486 103 589
119 856 472
1189 563 139
669 494 550
1423 1091 721
996 1446 289
1368 1016 517
1 1123 506
785 115 694
387 588 822
546 1223 947
276 19 297
421 336 218
755 361 833
1364 1295 181
520 1051 151
527 829 10
1091 455 49
421 494 332
1095 466 858
233 252 721
781 914 195
549 901 938
320 580 55
1099 795 700
640 1446 186
745 1051 243
862 772 555
851 581 339
1366 1305 639
1100 568 734
1063 1189 361
996 648 276
47 276 589
63 1261 95
1487 456 113
927 988 734
600 1136 147
425 224 120
1153 266 529
1028 47 76
1028 917 319
851 1060 213
193 291 489
47 710 248
755 1258 766
574 944 231
397 563 439
1176 1016 431
560 115 755
241 795 413
1114 1053 801
244 19 667
1417 192 326
101 1324 45
594 212 96
1166 1384 52
1100 1223 419
138 1341 714
421 887 934
965 578 441
785 755 781
1134 573 408
1382 466 475
985 1295 316
1074 447 697
732 141 828
1366 375 945
581 774 459
387 794 823
1037 610 2
64 856 666
1279 337 607
267 667 489
381 1064 843
276 340 266
221 1252 779
370 785 732
1077 568 789
447 103 735
1176 1219 435
860 1266 605
745 138 214
228 851 220
669 1074 619
1131 1385 884
1223 387 107
336 1381 437
754 1219 902
686 1217 694
342 139 514
1068 1232 26
1114 252 146
648 340 904
675 798 650
1099 988 222
553 549 6
207 467 960
533 1194 452
233 1258 209
224 988 502
1398 739 445
63 64 256
680 1091 194
821 723 578
436 555 545
759 1077 977
1053 397 327
241 1423 437
1417 549 375
996 1258 849
553 755 980
675 755 249
497 523 887
244 1261 787
944 669 417
1176 879 704
1375 686 886
486 1100 668
486 266 578
241 421 758
1114 1223 345
560 574 281
1195 566 681
1266 559 318
965 486 940
1136 346 549
600 923 847
568 1437 603
671 563 663
326 134 608
1068 927 98
486 1091 764
847 1055 266
991 850 241
464 1295 208
1213 1377 11
745 1461 666
129 1296 283
149 88 310
1077 953 77
755 745 595
1104 759 219
848 1375 40
600 1189 467
995 636 520
183 457 693
795 862 854
921 927 608
774 794 515
375 304 328
686 149 493
1232 701 570
279 346 692
64 744 770
357 83 384
292 1319 70
1099 996 892
1058 399 560
1195 1213 590
1136 1053 276
494 739 157
953 568 947
292 421 522
628 46 614
1100 266 310
829 985 859
1004 772 848
1176 47 571
70 581 667
225 901 274
1232 812 125
671 1068 63
914 829 470
95 1113 42
1113 9 490
520 447 948
953 1074 444
1063 884 205
453 85 312
1492 1104 837
276 944 329
387 1051 634
336 930 458
851 887 691
701 159 747
744 337 747
486 1213 947
1341 1461 665
225 856 545
134 944 374
686 47 871
1192 652 349
244 189 56
192 326 471
703 996 706
1192 588 731
19 320 714
224 326 898
1385 149 678
884 566 711
1305 110 157
988 774 965
1446 804 255
397 664 368
829 1295 852
1100 953 77
781 1195 209
914 851 964
927 466 853
304 1008 213
1301 1266 655
568 266 747
744 1166 45
1074 1383 852
252 546 724
774 1417 721
680 829 57
1232 103 507
594 557 265
425 1381 351
105 1223 515
178 387 598
683 829 345
425 225 569
415 1217 193
64 320 328
566 63 513
397 1100 563
1063 812 859
465 669 347
1184 1305 64
1037 1375 577
138 1091 306
927 478 338
799 1195 781
600 669 843
1385 563 216
568 103 644
1279 1195 17
276 560 51
22 648 894
1037 1176 349
1166 600 479
710 848 922
252 1217 462
64 1305 358
876 887 130
1440 539 692
178 1023 749
1045 247 255
879 710 225
421 927 465
988 1077 395
710 1037 57
1305 568 535
621 212 474
70 1213 74
661 944 609
511 675 140
486 812 535
22 425 741
387 276 14
761 152 56
675 103 178
680 785 680
671 233 497
1061 382 181
829 1028 28
703 486 531
466 794 676
1223 1375 760
1063 649 316
511 568 147
563 1005 367
103 580 147
1461 829 538
119 754 594
425 741 944
1023 1131 517
72 137 450
635 266 212
876 1078 748
340 559 295
559 428 775
706 408 634
703 733 312
511 1423 578
1261 428 979
944 88 856
594 851 934
122 382 547
781 1368 969
407 1073 626
671 192 589
19 397 77
1195 397 802
1042 1373 308
1038 781 556
600 253 216
241 675 190
743 745 320
1125 279 186
1439 91 252
703 566 533
1305 466 236
228 241 541
921 799 134
580 1195 100
645 822 725
70 893 131
856 375 838
225 559 353
1333 1217 162
563 1176 867
276 916 208
580 1465 84
754 1383 9
661 1385 267
307 1384 750
307 1384 189
848 546 147
755 425 403
494 635 788
134 176 544
19 1053 247
1023 594 29
683 1077 699
1354 1051 791
608 852 12
212 843 21
1063 1232 5
1136 743 178
1368 397 504
785 1398 987
600 1266 666
159 635 450
988 1217 284
988 829 153
1437 829 929
683 1295 613
188 1480 305
1176 1398 188
759 774 346
1166 252 37
134 1100 53
755 982 64
893 1219 463
635 1053 574
675 921 279
1189 7 158
527 1153 914
340 544 949
397 635 687
664 671 911
119 754 120
105 1480 527
669 799 129
67 150 943
416 1385 590
466 1232 230
350 1263 338
455 1366 542
829 1005 117
580 1026 603
553 921 539
554 333 235
751 447 718
610 397 946
511 652 993
88 1004 534
795 1053 166
710 466 425
795 1423 785
494 580 983
1306 588 296
1470 916 69
404 728 560
1051 1153 56
1377 804 586
188 648 180
860 822 128
553 675 301
1375 953 507
683 279 588
1336 319 630
1127 549 547
64 568 900
1295 1251 305
1492 988 809
455 1385 452
1279 1005 981
134 781 75
64 1127 376
1192 739 340
988 743 299
921 669 82
576 527 456
494 671 706
278 710 741
500 1016 257
1467 450 457
76 1090 564
879 1213 326
1219 1417 737
1095 985 193
334 304 206
1421 856 344
703 266 668
1166 1134 748
887 860 880
421 1189 626
640 110 195
511 829 194
178 743 989
1440 573 546
1232 813 744
861 1384 906
785 573 700
415 860 501
549 466 23
795 916 210
22 1023 520
923 1005 749
483 580 808
63 276 90
546 862 284
759 1026 433
483 337 662
759 244 958
279 88 2
375 930 766
1037 1295 258
1166 1099 52
64 686 243
1068 1213 767
563 573 345
862 252 109
921 134 856
244 421 928
1004 483 869
134 397 368
47 1375 900
110 600 874
851 549 961
1377 1028 382
988 490 706
1053 812 407
1153 870 923
244 1251 239
944 1368 93
1131 276 480
192 785 714
652 1423 278
553 610 217
1261 553 309
176 739 271
416 812 47
110 739 263
618 581 876
1333 701 631
520 563 174
1068 465 231
1027 831 640
610 829 457
680 568 324
901 600 681
421 447 670
252 682 957
716 411 22
982 574 908
336 1127 536
549 465 905
253 588 997
953 483 575
397 1261 603
490 105 208
683 1232 455
1189 1060 940
1068 804 70
224 447 262
463 1049 393
192 578 279
944 785 104
865 566 404
669 1026 934
856 307 328
795 733 879
91 1114 214
573 856 468
23 972 357
1321 956 500
574 701 886
563 640 136
134 566 224
22 64 573
927 546 556
1143 1005 689
573 1319 414
1223 1085 678
566 425 348
105 268 802
568 1461 572
1295 252 448
1104 594 796
1398 159 488
754 1261 565
1077 1232 867
944 241 76
1238 248 952
703 1354 847
292 1136 639
105 246 882
1375 1068 732
1265 425 185
1068 490 417
1407 488 258
225 568 246
546 1176 409
661 1383 264
755 741 385
1398 241 878
1136 701 175
1377 772 711
7 1305 160
549 425 476
1368 192 119
851 1390 310
574 1176 775
1385 224 585
1461 813 13
680 774 459
795 35 573
1008 772 448
754 1305 766
1279 588 463
755 325 462
661 669 245
241 7 637
1200 756 157
1053 1100 974
1261 134 739
337 995 524
1232 798 35
594 1437 272
103 1053 160
1492 1100 154
63 1439 122
1136 397 245
63 884 318
703 652 802
188 370 41
51 1110 118
1143 546 958
600 88 330
1305 936 777
813 1192 857
804 610 814
425 1095 871
563 304 583
1381 1261 568
1166 1461 268
70 421 672
465 115 497
829 774 403
785 212 538
944 266 60
1099 743 773
988 1461 931
1189 466 902
772 1266 298
490 580 993
1461 774 679
851 1417 533
1417 149 231
425 415 256
703 1295 927
387 115 190
927 785 899
1385 368 145
710 1217 690
264 1136 248
574 1143 948
35 1183 835
965 1195 829
795 1251 816
1166 1279 981
465 259 694
421 1153 943
428 794 732
887 1068 821
15 22 771
995 683 591
710 1232 965
63 618 604
358 1325 658
375 1398 329
1219 610 172
812 447 482
361 549 530
1183 192 573
1232 773 556
1219 851 669
930 1375 107
64 80 314
686 710 287
19 703 239
490 486 953
921 326 59
876 7 52
1384 563 408
1100 744 344
47 533 670
876 1333 480
1265 259 604
704 1219 828
988 580 254
563 421 507
1261 772 935
119 1305 807
1465 225 95
103 1023 820
1341 1068 509
862 953 76
1219 743 477
561 764 856
588 115 825
736 1068 990
1461 680 794
1051 822 222
573 1136 209
1232 648 952
425 879 414
1372 85 185
252 387 832
945 299 511
1068 785 494
1194 703 123
1223 703 37
546 884 207
581 1266 754
244 781 425
312 146 594
176 233 324
1132 406 99
105 134 222
88 1005 14
325 1217 697
178 808 611
346 1195 669
703 739 627
134 1213 180
1131 652 859
346 703 626
490 47 111
387 1192 693
829 253 647
1301 594 135
794 244 347
1136 1384 596
703 1232 851
754 930 120
546 1354 558
1219 494 850
795 1131 293
996 635 405
70 1441 678
1232 465 658
1114 1037 552
930 594 32
988 225 225
425 953 256
304 1305 485
1136 563 417
466 879 663
91 134 431
1266 64 75
1440 276 391
927 447 135
546 822 42
22 1266 697
884 119 568
1461 64 860
856 1377 659
1440 851 989
276 259 137
568 785 173
900 533 72
421 1456 291
304 1231 27
840 1038 833
804 829 489
1008 346 668
985 705 985
588 465 830
7 656 96
855 992 203
1305 425 546
225 436 432
975 914 251
119 1456 211
739 1417 415
397 455 927
1102 1450 914
410 583 739
22 1176 133
264 795 76
1319 674 762
887 421 423
513 238 750
64 578 48
1385 527 380
739 576 733
594 887 103
335 184 162
588 982 681
421 1166 401
1384 985 904
370 466 231
1153 320 66
701 466 538
252 307 437
901 1074 570
253 675 571
138 649 648
1026 1381 587
893 47 360
81 224 815
600 1016 689
1026 901 794
1295 923 764
149 1114 659
225 1385 371
1053 848 16
936 600 917
484 224 726
292 985 214
936 1410 435
1244 447 687
1063 785 651
240 680 123
794 331 899
228 1295 640
1398 914 399
354 147 63
1219 1192 574
428 703 326
511 421 928
268 1217 435
1023 244 896
483 244 126
368 985 212
1261 22 66
1192 1366 681
188 304 214
149 533 426
486 1131 539
276 494 116
879 486 134
1028 1377 87
588 674 783
546 576 634
772 600 760
421 661 644
1091 811 176
279 189 339
773 447 509
1051 304 985
1217 1461 806
252 610 119
80 573 622
466 645 697
51 165 984
189 588 261
743 1232 833
80 745 793
848 710 206
1189 856 41
307 225 291
741 588 940
1232 415 439
241 387 861
1114 1310 950
455 594 333
588 486 442
774 549 119
755 686 745
1168 1236 465
594 465 566
588 486 314
856 930 281
296 675 626
1059 1412 804
336 563 302
680 549 473
759 640 562
1037 1044 119
916 795 121
703 1100 761
336 1100 265
1195 486 287
1068 1104 235
944 669 587
829 1023 505
421 1261 558
985 588 508
1060 1026 812
370 936 914
985 337 84
855 648 263
105 953 661
785 618 608
224 80 985
397 1153 547
624 79 85
1063 703 529
304 320 953
951 353 652
441 80 669
1068 774 267
1183 573 102
1295 1417 797
972 712 175
1251 397 86
1166 304 111
425 224 279
1227 1448 927
574 241 539
110 574 177
884 1120 655
563 1305 2
479 390 964
1005 259 965
278 1219 422
415 145 669
1053 253 33
588 320 605
574 1295 177
1136 876 45
1026 795 145
851 669 90
421 88 837
703 1354 628
1223 754 843
70 1437 249
1074 600 417
253 1219 675
264 1114 181
1099 22 151
268 264 865
671 1153 689
1197 1027 575
1295 1053 382
1136 149 15
306 567 660
276 259 248
149 759 934
1377 253 91
132 1377 977
346 465 29
74 1268 806
1023 428 124
549 573 497
1280 1070 53
91 1437 805
325 1051 445
421 336 248
1354 754 545
159 1023 686
1039 950 96
1305 812 701
884 944 712
303 1249 767
1195 115 140
1074 178 702
1397 296 240
675 566 115
466 64 545
233 259 930
1492 361 351
594 656 769
675 368 247
1075 36 724
241 511 31
1465 1100 955
522 1275 470
985 1099 141
292 710 870
134 465 369
790 1282 759
1217 705 912
686 134 92
304 520 209
47 1261 707
1384 425 33
664 1028 796
1189 387 257
560 812 845
64 1265 955
178 546 259
1377 481 842
1219 1439 972
7 1381 655
494 903 268
574 346 664
944 1131 571
563 1008 151
241 1026 504
859 264 531
879 1068 794
311 151 807
1217 1114 362
1063 1091 560
568 774 344
944 1423 654
1217 421 667
813 1492 423
292 781 248
576 1385 153
178 1183 220
804 266 785
1480 703 97
1251 985 630
628 573 324
901 1232 568
279 652 499
156 216 997
988 7 426
743 228 574
1290 1110 249
884 1051 703
985 233 940
744 576 930
494 1461 502
1456 276 810
387 228 557
1006 927 900
745 1381 477
669 304 952
1074 741 246
795 927 397
889 976 39
149 785 333
134 304 818
661 953 505
244 798 485
1104 1261 998
1091 80 803
1327 44 74
953 1305 926
1232 268 255
1398 47 105
1077 916 895
879 588 885
671 675 315
387 326 350
600 192 602
1192 921 570
851 813 442
795 469 125
259 1104 257
7 241 251
794 923 434
1376 425 830
1026 1128 592
955 959 717
276 683 997
860 1465 683
573 1194 629
652 675 967
455 252 531
1026 266 350
588 640 680
829 465 614
64 812 180
307 1385 653
1451 70 327
1131 1091 922
1026 1005 29
965 580 634
860 829 889
241 594 338
563 862 866
1261 1099 85
228 425 558
1384 103 892
856 370 692
1091 573 302
829 652 436
419 786 453
1100 829 364
923 1385 744
1219 652 920
861 1305 836
1028 1423 654
606 376 718
1005 1008 798
248 423 189
743 656 45
1026 560 459
276 1037 46
192 879 186
1127 772 845
944 35 86
755 264 519
1037 1192 202
645 304 904
91 1417 117
560 944 901
546 812 35
563 1333 929
804 425 225
1069 585 471
1279 397 75
252 192 578
1279 953 167
1136 876 819
19 7 738
1051 649 289
1366 1385 236
680 944 920
1385 741 202
1213 520 148
1068 1016 332
1091 988 931
745 1136 427
1439 1128 251
743 1127 934
1008 901 347
1023 703 285
1492 252 780
7 1319 177
553 953 144
755 455 872
785 742 849
233 739 567
1131 1008 213
241 1026 890
893 276 575
652 1128 74
416 428 775
336 276 90
275 392 846
505 1051 261
1213 739 213
861 304 747
921 671 548
703 505 948
1384 574 901
580 466 623
1183 264 208
812 244 313
553 879 526
953 794 841
1219 428 397
862 664 118
988 574 135
276 640 406
59 269 970
553 397 952
1060 421 177
276 1095 458
671 576 877
539 1492 136
1100 188 94
208 1071 609
771 1190 791
785 1480 23
953 1375 193
1381 710 4
1183 1176 538
361 1461 153
119 1295 904
759 1341 132
804 588 689
276 320 577
1213 944 860
798 580 205
988 1398 513
744 927 936
1068 549 652
772 119 490
1465 664 581
387 785 211
1341 1068 513
311 652 183
1300 922 313
304 1194 301
953 1456 688
311 1053 171
425 1194 584
1439 759 328
927 785 606
785 252 787
1375 228 688
675 656 152
794 1104 410
337 520 506
936 1423 654
795 781 291
1306 574 687
241 710 711
701 307 838
1492 1213 466
489 968 985
1026 192 35
576 1004 889
594 337 817
1492 159 348
741 743 455
192 744 270
1091 159 738
1095 64 929
138 563 730
307 346 38
703 876 489
336 661 619
134 533 959
839 876 16
649 428 438
370 686 535
428 566 289
279 278 448
252 965 508
115 683 979
648 785 856
326 346 658
563 566 540
851 296 515
560 600 963
1470 1099 252
1377 520 520
1295 701 396
669 635 460
743 921 969
1265 264 182
228 1074 672
861 1385 934
813 988 762
266 744 148
1279 649 483
887 953 79
1377 661 989
307 1114 418
1077 91 736
304 233 332
610 794 651
368 829 798
1053 1008 630
671 944 319
1231 759 917
1232 581 560
937 671 162
785 252 686
1456 70 81
985 228 905
387 320 266
580 739 176
88 244 576
1091 455 96
1068 88 423
1008 549 436
1004 533 725
953 192 303
266 1004 626
64 649 13
710 421 708
276 1183 528
743 710 940
1244 546 145
1404 159 1
325 428 555
772 1377 782
1183 774 983
1166 1005 439
944 988 398
1423 1183 174
844 1407 996
755 1038 15
1333 466 810
494 953 390
829 1368 561
701 397 651
664 188 787
1219 856 850
649 996 327
581 563 901
563 799 220
1437 616 281
1266 1492 679
430 1023 398
1456 568 533
481 1219 533
178 1136 231
1492 119 791
914 710 654
581 1232 86
450 1159 497
1194 428 353
772 1078 919
1271 486 762
1295 674 465
447 139 611
1005 240 59
927 568 446
1251 594 891
276 1423 583
228 241 585
568 982 364
563 1304 208
600 304 605
1176 252 7
661 7 619
252 656 116
1004 754 344
346 1295 406
914 252 425
1053 1016 807
1398 1436 97
1077 1192 38
1295 568 701
1219 921 672
535 789 680
988 1023 945
1456 64 3
573 566 703
499 240 625
1028 576 724
1131 80 244
546 241 952
64 1153 568
594 1026 898
1091 1192 754
975 851 677
600 739 112
397 110 758
773 1265 747
421 181 131
1053 326 829
965 600 89
1301 279 54
1219 1037 2
953 225 12
320 553 58
1223 241 426
881 386 467
568 110 845
600 1078 420
233 1341 730
1295 1231 380
1301 1381 984
481 415 284
985 1440 339
1261 1295 164
320 851 115
115 559 375
1217 573 404
326 804 320
876 645 894
368 594 225
867 64 32
953 774 707
548 1185 553
240 481 906
1104 1091 106
192 996 916
22 326 937
159 648 154
573 1128 95
387 1176 863
466 879 487
428 361 220
576 447 417
316 792 331
149 511 966
1385 1068 370
375 975 739
812 759 885
1078 425 649
1074 618 782
1368 1114 556
103 1377 785
862 252 956
1231 812 326
505 1251 839
268 1219 923
1189 1183 618
466 861 818
568 264 437
1037 88 554
428 876 248
159 664 277
772 375 336
560 387 154
600 1231 803
921 906 749
923 1038 988
923 225 946
1423 1183 8
944 553 867
1037 149 697
1104 149 520
1213 566 381
549 1155 745
47 415 401
1368 494 474
812 1183 259
1296 977 393
1497 1452 699
149 829 310
228 80 601
159 1266 630
594 710 520
944 1068 58
1026 664 879
754 533 898
921 268 241
1381 325 447
1026 1398 946
233 228 198
466 159 322
742 1219 263
7 1366 931
705 1410 777
1256 1167 199
466 1440 722
1005 483 164
1381 486 421
1028 703 512
224 134 918
573 674 391
799 1377 537
1189 884 857
445 719 856
568 744 700
233 1384 23
744 563 734
879 1375 211
278 588 381
466 829 482
546 664 107
743 781 807
975 1016 587
680 119 76
996 563 383
574 189 213
703 739 298
276 1461 514
1171 618 676
1008 1446 956
1100 600 160
1192 1377 920
138 192 502
1261 1100 886
511 861 560
705 588 131
1143 1068 846
703 1465 14
1227 956 931
1423 276 374
80 1105 86
417 1184 328
1077 860 142
1053 1176 704
1192 1005 875
1091 576 53
1005 1385 884
1456 225 132
447 1301 351
876 588 923
916 233 443
1127 19 326
876 252 30
511 856 934
785 397 982
115 578 640
869 498 524
1383 1195 689
1037 675 834
563 276 877
965 566 77
755 1265 242
337 1385 770
1091 1423 290
1417 774 118
996 1384 35
578 755 847
192 799 87
1015 815 501
464 1261 690
1162 872 227
1398 465 810
1104 1189 849
1261 1216 199
901 870 366
656 1377 253
701 1354 401
1127 244 520
774 276 651
645 1217 87
1353 1417 47
1439 268 264
1377 520 820
1115 298 356
1480 823 356
110 772 861
1346 75 349
710 307 615
610 447 893
1377 511 238
671 996 45
252 64 795
1004 594 8
610 1398 835
1232 576 577
1266 743 623
1266 1100 596
1005 923 949
1295 428 527
798 486 595
268 794 988
785 1131 905
661 1217 364
921 1068 730
533 304 758
1232 1375 936
